commit_id,commit_date,commit_content,commit_author,commit_type
db109865ab09c9686cf87846865dac44e32845ea,Sun Nov 18 00:00:00 EST 2012,require Velocity filtering git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1410883 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
aac56f0f9728c6d338eda989ab28f4fbffdafcd3,Sun Nov 18 00:00:00 EST 2012,require Velocity filtering git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1410883 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
fb0cd240f3753535fbe21c753a52f4f8b19d1b4d,Sat Nov 17 00:00:00 EST 2012,added Reference menu git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1410816 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
7892b6d493c93f70794f78daf22d1bc764a051d8,Sat Nov 17 00:00:00 EST 2012,added Reference menu git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1410816 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
b1a90588d22154bd8eba1263520a980a87653ae6,Sat Nov 17 00:00:00 EST 2012,added developer documentation about logging APIs git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1410815 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
b1dbec59abc3d68853271ee0b26e168f362ef457,Sat Nov 17 00:00:00 EST 2012,added developer documentation about logging APIs git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1410815 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
3c6b12aec933e7ae329ceb4288ea2e6e6202f667,Sat Nov 17 00:00:00 EST 2012,moved CLI Options Reference to a dedicated page git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1410808 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
5869fc11970536f7f6cf7154c6eafaf528785bdf,Sat Nov 17 00:00:00 EST 2012,moved CLI Options Reference to a dedicated page git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1410808 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
ac0897486ee6a842fc5ebdab4c62bf8f03eda43d,Sat Nov 17 00:00:00 EST 2012,o code formatting o added license header git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1410724 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
b838131093628b641d5b0b7dcc53996021b312cb,Sat Nov 17 00:00:00 EST 2012,o code formatting o added license header git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1410724 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
1a46b92da0d8b50f53b07c8249b480b3d55c96b3,Fri Nov 16 00:00:00 EST 2012,[MNG-5245] Update maven plugin versions - components.xml   - maven-clean-plugin up to 2.5   - maven-site-plugin up to 3.1 - default-bindings.xml   - maven-install-plugin up to 2.4   - maven-resources-plugin up to 2.6   - maven-compiler-plugin up to 2.5.1   - maven-surefire-plugin up to 2.12.4   - maven-jar-plugin up to 2.4   - maven-plugin-pugin up to 3.2   - maven-war-plugin up to 2.3   - maven-ear-plugin up to 2.8 Author:    Karl Heinz Marbaise <info@soebes.de> git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1410570 13f79535-47bb-0310-9956-ffa450edef68 ,Kristian Rosenvold,commit
b766d34b70de34fe8fef178d646cc5daecb826e3,Fri Nov 16 00:00:00 EST 2012,[MNG-5245] Update maven plugin versions - components.xml   - maven-clean-plugin up to 2.5   - maven-site-plugin up to 3.1 - default-bindings.xml   - maven-install-plugin up to 2.4   - maven-resources-plugin up to 2.6   - maven-compiler-plugin up to 2.5.1   - maven-surefire-plugin up to 2.12.4   - maven-jar-plugin up to 2.4   - maven-plugin-pugin up to 3.2   - maven-war-plugin up to 2.3   - maven-ear-plugin up to 2.8 Author:    Karl Heinz Marbaise <info@soebes.de> git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1410570 13f79535-47bb-0310-9956-ffa450edef68 ,Kristian Rosenvold,commit
7200f2d038a0c57a62ee19c02ffdb36e5c2f26e9,Thu Nov 15 00:00:00 EST 2012,avoid logger with name ended with .null if no hint git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1409719 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
e1e683cbbb3fb75bbfdf82fb55b53990911cc3b5,Thu Nov 15 00:00:00 EST 2012,avoid logger with name ended with .null if no hint git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1409719 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
bd143134c986ea11b6b14f6cecc8e2d77ea4f433,Thu Nov 15 00:00:00 EST 2012,code format and add @since git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1409718 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
08d2b3418e5b9b33afe72fc5a177834d54549a54,Mon Nov 19 00:00:00 EST 2012,MNG-5381: Restore MavenSession.getRepositoryCache() for Tycho users so they are not forced to upgrade to 3.1 ,Jason van Zyl,commit
72df73f9e8308115974c3898af074ad3ad77c91d,Thu Nov 15 00:00:00 EST 2012,code format and add @since git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1409718 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
4c61954e7b7e5dee80da76ce1d93510a4d391f6b,Tue Nov 13 00:00:00 EST 2012,MNG-5016: A mirror's layout setting should default to 'default' since thats' the only layout supported lay in maven 3 Submitted by: Hiram Chirino git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1409025 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
44f65114cc3d740b485a45d3dc68f835104c0750,Tue Nov 13 00:00:00 EST 2012,MNG-5053: Remove obsolete debugger arguments git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1409024 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
d0ea1e767cfe6198e101d2e0d0e5c54307b56176,Mon Nov 12 00:00:00 EST 2012,implemented testResolveArtifacts() git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1408572 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
d2fc2882712d219c2e3ac8af1775b91cafbf02ce,Sun Nov 11 00:00:00 EST 2012,added readArtifactDescriptor() API test git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1408144 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
fa27ad5434ee54e709903337d5e0921d3292a898,Sun Nov 11 00:00:00 EST 2012,prepared unit tests to write git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1407933 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
1a6a6bd2e34e7184de972538025391533b89b056,Sun Nov 11 00:00:00 EST 2012,removed unused imports git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1407920 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
d69861820462742d0a88b777dfd68d40e39fbdc6,Sat Nov 10 00:00:00 EST 2012,MNG-5374: Fix transfer listener after the JSR330 merge For the following cases I have done the following: 1) Logging to the console: I simply restored the class that was there such that when logging to the console it uses System.out as it did and the d ownload progress appears as it did. 2) Logging in batch mode: the batch mode transfer listener uses an SLF4J logger and the batch mode transfer listener doesn't report download progr ess so there is no issue. Download progress would just create a bunch of noise. The size and the speed at which it is downloaded are logged. 3) Logging to a file: same as 2) except it's all diverted to the specified file. 4) I created two protected methods in MavenCli so that integrators can supply their own console and batch transfer listeners if they wish. git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1407913 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
ed3893b1884a1aa921fc41cd23a4cf5f882665cf,Sat Nov 10 00:00:00 EST 2012,o upgraded MPIR to 2.6 o added Markdown support to m-site-p (waiting for next m-site-p version which will include it by default) git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1407910 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
57976a8b1a6e83632a5d225e502255f8db82f363,Sat Nov 10 00:00:00 EST 2012,added javadoc git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1407894 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
a8a59d6e13ff8d608115aa375f175c6af1c053b6,Sat Nov 10 00:00:00 EST 2012,fixed typo git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1407893 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
994a27d0043d9e6fbdd33805dc61ef0fe1f2d081,Sat Nov 10 00:00:00 EST 2012,removed code duplication: maven-core can use base MavenRepositorySystemSession provided by maven-aether-provider as a basis before adding environment configuration git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1407851 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
13bb4ba1be5e822a7d41f2e1990d5f9f28b8fef8,Sat Nov 10 00:00:00 EST 2012,removed dead code git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1407835 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
09750f1a78d485bd979ec6b0ae89ce6ad8e147b1,Sat Nov 10 00:00:00 EST 2012,generics git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1407834 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
3cbed6a1cab594df0020288d33c4d40623d50a05,Sat Nov 10 00:00:00 EST 2012,[MNG-5372] removed RepositoryCache  added in 3.0-alpha-3 and deprecated in 3.0-beta-3 with Aether integration (r988749) git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1407827 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
6c032edddbe4175bdd2aeea347851b68e7c30f40,Sat Nov 10 00:00:00 EST 2012,|MNG-5370] moved plugin bindings to default lifecycle configuration to default-bindings.xml to let only artifact handlers configuration in artifact-handlers.xml git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1407821 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
3bab630d58801b13e6de50267925b88a091d0d7f,Sat Nov 10 00:00:00 EST 2012,little explanation improvement git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1407757 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
4ee13a8a0adc1739c2656b643ec2272eda719c31,Tue Oct 30 00:00:00 EDT 2012,added link to profile activators git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1403795 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
970035aba47101080e6d892e90acba0aca019f9e,Tue Oct 30 00:00:00 EDT 2012,improved javadoc: added link to model used git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1403794 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
0cb1d899743330188ee8a1eaba1045d17f812815,Tue Oct 30 00:00:00 EDT 2012,removed unused import git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1403793 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
622b08ef6a79c807cdaf0e6b71d429f1198e14af,Tue Oct 30 00:00:00 EDT 2012,code simplification git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1403786 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
0312cb0ff872e6105632acc01a2a6e044ea99a95,Tue Oct 30 00:00:00 EDT 2012,code formatting git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1403658 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
e32cf81b6c84bcc562fc4b2b7ca30c3f3d8537f1,Mon Oct 29 00:00:00 EDT 2012,added resolveArtifact() API tests git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1403192 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
8b8279cc7e2ac6810f1fc9579ceefafcd7ee071b,Sun Oct 28 00:00:00 EDT 2012,extracted common code into AbstractRepositoryTestCase git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402969 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
374c34250e9b98ef44a7b19ccf266dd95a3c7376,Sat Oct 27 00:00:00 EDT 2012,fixed typo git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402898 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
127884c4568affc120accf07f1fafdcd146c3ab9,Sat Oct 27 00:00:00 EDT 2012,added comments git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402814 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
d84a1989a8ed40a7d4e34ca44d71ab5c3437fbf0,Sat Oct 27 00:00:00 EDT 2012,improved description for the 3 different use-cases: un-versioned artifact  snapshot artifact and group containing Maven plugins git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402812 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
033517664b27b44b8d347714b216db932d078c8d,Sat Oct 27 00:00:00 EDT 2012,improved documentation: metadata is available for snapshot artifacts too git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402807 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
befb216845f33201e4a448398d82b66f292a5cda,Sat Oct 27 00:00:00 EDT 2012,added more information about metadata files: group vs artifact  remote vs local repository git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402806 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
57c8d8570f792a90b22c5fe6acacbaef47e2b388,Sat Oct 27 00:00:00 EDT 2012,added dependency with classifier test git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402786 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
4758085459f673579e863ac04d6d6ea3dec2dbc6,Sat Oct 27 00:00:00 EDT 2012,ordering git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402784 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
4247e65d613f0549a95bab7c232c0978cac9d546,Sat Oct 27 00:00:00 EDT 2012,improved type and classifier descriptions git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402783 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
98944027a5dd3bab759abff81f5bd77fb981537e,Sat Oct 27 00:00:00 EDT 2012,removed unused @SuppresWarnings git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402781 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
9a2b77d8bef0a50c6bdbe117e125744618fb8b1d,Sat Oct 27 00:00:00 EDT 2012,fixed warnings git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402780 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
390122c1706ce1248010ae44042d82e9e66ea1bb,Sat Oct 27 00:00:00 EDT 2012,restore Java 5 API compatibility git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402776 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
40d10ec9e46a6c8eb2dce64facf708d63cfd9e73,Fri Oct 26 00:00:00 EDT 2012,[MNG-5365] Replace Aether's deprecated ConfigurationProperties with ConfigUtils  git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402701 13f79535-47bb-0310-9956-ffa450edef68 ,Robert Scholte,commit
316bd0a05588e3ff36d22b9aa6655e2d16bb5bf8,Fri Oct 26 00:00:00 EDT 2012,[MNG-5324] Incorrect parsing of metadata by Maven: Cannot find snapshot artifact with older timestamp Added junit-test  can't reproduce it yet. git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402675 13f79535-47bb-0310-9956-ffa450edef68 ,Robert Scholte,commit
b5539a8eeecee1db4c44663561e7e581e8e6e4c0,Fri Oct 26 00:00:00 EDT 2012,fixed typo git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1402612 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
0dca478eb88d86bb5c7cb3916ebd3ad215499719,Thu Oct 25 00:00:00 EDT 2012,[MNG-5162] Maven stuck on downloading dependencies when using java 7. A ConnectException references https://cwiki.apache.org/confluence/display/MAVEN/ConnectException git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1401982 13f79535-47bb-0310-9956-ffa450edef68 ,Barrie Treloar,commit
44458073adb0e84e70232896d5515347083243c8,Wed Oct 24 00:00:00 EDT 2012,check as much attributes as possible git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1401907 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
5f92449d5d628f3c40f8a4082bcedc369e96bd2d,Sat Oct 20 00:00:00 EDT 2012,first step at component unit-tests git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1400523 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
9f28c88bc9eb33d44e184ec138937034a208cc74,Sat Oct 20 00:00:00 EDT 2012,improved message git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1400382 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
23097a37a068b3052a615fa903ad84d5dfa9aa4f,Sun Oct 14 00:00:00 EDT 2012,[MNG-5350] improved warning message: when in debug mode  list the goals and not only the plugins git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1398044 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
6926782cca01147dc24c0c652b17d7d5b81dc1d6,Sat Oct 13 00:00:00 EDT 2012,added test: 1.0-SNAPSHOT is not in [1.0 ) git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1397916 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
78a18e907ddb61dfb1295c1669025ad74c6e06ca,Thu Oct 11 00:00:00 EDT 2012,o update to slf4j 1.7.2 which allows the customization of the WARN level label. in the case of maven we vary slightly from all the standard logging implementations in that we use the string WARNING instead of WARN. once this change is made all the ITs pass again as all the failures were the result of string searches anchored on WARNING. git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1397289 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
25669cfe131e19f152c87c1b250ffec0b30f8d26,Wed Oct 10 00:00:00 EDT 2012,o cleanup from git svn merge problem i created git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1396844 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
d2a9a88c9e21236f6f020c477eec16dbe89d9a7f,Wed Oct 10 00:00:00 EDT 2012,Explicitly set Sisu container logging to 'info' so it doesn't appear during Maven debug (-X) logging. To re-enable  remove this line from conf/logging/simplelogger.properties in the distribution. git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1396843 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
a23f7cfd10c04da702c7efb299cce6b3499c18ab,Wed Oct 10 00:00:00 EDT 2012,o Use SLF4J for logging Conflicts: pom.xml git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1396842 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
22df629f9707e46cfabddd3d657757701bd64a76,Wed Oct 10 00:00:00 EDT 2012,o cleanup after merge git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1396668 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
9c54c7a6609895f1776cd07c87fef719b1a5d5e8,Mon Oct 08 00:00:00 EDT 2012,renamed method to match the output format: html  not apt git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1395807 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
49d8d172d9960fc4bc3db2aa9fbfbb6c956dff40,Sun Oct 07 00:00:00 EDT 2012,next version will be 3.1 (Jira updated accordingly: 3.1 renamed to 3.2) git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1395257 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
3df76ee227a93b5deeb184d1537f1e6f26c973b0,Sun Sep 30 00:00:00 EDT 2012,Fixed auth retrieval ,Benjamin Bentmann,commit
42536ce88f252c032f1d73c3cbd0ec22f7c946cd,Sun Sep 30 00:00:00 EDT 2012,Accounted for refactoring of aether-api ,Benjamin Bentmann,commit
a07abada2b3c05e5649dde91f9e5d6fb4edb37fb,Sat Sep 29 00:00:00 EDT 2012,added an introduction to Artifact API git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1391847 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
4e0b4e0f222bab890e1a381a2708503cb4b63553,Sat Sep 29 00:00:00 EDT 2012,added an introduction with links to the 2 main components git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1391846 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
d2396449f467494ae838f47494fb55415a76a39f,Sat Sep 29 00:00:00 EDT 2012,introduction to plugins composed of goals implemented by Mojos git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1391845 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
16c178b743842c30cee719cb624211de28dc4049,Sat Sep 29 00:00:00 EDT 2012,formatting git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1391819 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
7f0def1f9035afffe1f31cadd1cb4a8e145cf7d8,Sat Sep 29 00:00:00 EDT 2012,fixed wrong explanations: repository system is a Plexus component to use instead of MavenServiceLocator  repository system session can be injected as plugin parameter git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1391818 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
12632512ddea82ff68b523f95c54df3671fe5bd2,Sat Sep 29 00:00:00 EDT 2012,added a link to Maven component (*THE* core :) ) git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1391791 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
33c7132a8e5796db3edc3731adf330862da3de32,Sat Sep 29 00:00:00 EDT 2012,added a link to Maven core's way of creating repository system session git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1391790 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
e670e08ce1e64844f882d7566a06fcfe5a5a8b5d,Sat Sep 29 00:00:00 EDT 2012,Mojo don't get Plexus components injection but plugin parameter injection: added a link git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1391786 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
6215e507a52469ae3bbf9cd96d6fbd22bfa4cc62,Fri Sep 28 00:00:00 EDT 2012,added generics git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1391579 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
46c73b75de1e11254edc6fc5b43c4fcf9d81b4c8,Thu Sep 27 00:00:00 EDT 2012,fixed documentation: snapshot is after rc  just before release git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1391100 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
28387451563d45dbc166df3d4b029b63a858c6ac,Sun Sep 16 00:00:00 EDT 2012,o Accounted for refactoring of aether-api ,Benjamin Bentmann,commit
3501485ed2280e30ba74eb9f0e1c6422b68a3228,Sun Sep 09 00:00:00 EDT 2012,fixed typo git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1382585 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
541bc917e84fa00ebb33705df42571e3ddd86c8d,Fri Sep 07 00:00:00 EDT 2012,[MNG-5338] Accept a directory with -f/--file Submitted by Jesse Glick. git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1382080 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
6e901c57979a8c3ab1901d1921702182140e610b,Sun Sep 02 00:00:00 EDT 2012,o Enabled support and discovery of JSR-330 components o Added Slf4j logger factory to support generic JSR-330 logging o Exported Guice package for components that access Guice (or better it's injector) directly Widen export of Guice packages (not ideal  need to look into ways to avoid this) o use specific exports o for now we will attempt to hide all of Guice in plugin realms and we'll do a bit of testing closes #3 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1380105 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
83436f27a771dc07d9c3373ddd6b97ffec45cfeb,Sun Sep 02 00:00:00 EDT 2012,updated skin git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1380063 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
e82f1ca7b4fbb38fcf6cfaafb21995c08de0adde,Sun Sep 02 00:00:00 EDT 2012,added a reference item for artifact handlers git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1380040 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
3ef51063207778b7b50549864d3f7e4ffdbe7c98,Sun Aug 26 00:00:00 EDT 2012,removed mailing lists since they have been added to maven-parent 22 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1377421 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
37c44e6a393726539f505155ac0f389340bd266c,Sun Aug 26 00:00:00 EDT 2012,upgraded fuildo skin used git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1377394 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
1087f9339a740f83872cd7625f61f5175660d93a,Sun Aug 26 00:00:00 EDT 2012,o renamed method to better match the work done o added documentation git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1377393 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
ed5dfb2d5b09287a202be3464cb0bac2221f9b90,Sat Aug 25 00:00:00 EDT 2012,Wrap the description of the properties field in a CDATA section  so that the html entities that are used show up in the generated site. Put the xml sample inside a <code> element for nicer presentation. git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1377313 13f79535-47bb-0310-9956-ffa450edef68 ,Dennis Lundberg,commit
cba6b32e6a48701e326c4478d91123800af531c2,Fri Aug 24 00:00:00 EDT 2012,o Changed clumsy collection interpolation into List interpolation  since it's all lists anyway. Performs twice as fast  but you'll have to be a profiler to appreciate this subtle performance increase. git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1377020 13f79535-47bb-0310-9956-ffa450edef68 ,Kristian Rosenvold,commit
b6c679a1272382aa95a1d8f65a823d38cf5b42df,Thu Aug 23 00:00:00 EDT 2012,o Removed unused methods/params git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1376648 13f79535-47bb-0310-9956-ffa450edef68 ,Kristian Rosenvold,commit
100bbd031b2cc30024ae0036735e72455b404a30,Wed Aug 22 00:00:00 EDT 2012,o Optimized the cache around the hotspot in interpolation somewhat git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1376085 13f79535-47bb-0310-9956-ffa450edef68 ,Kristian Rosenvold,commit
